Date,BTC-EUR,C3M.MI,VWCE.DE
2019-09-20,108.15285245183537,99.89813009891918,101.22478065622988
2019-09-23,103.5970204908129,99.88963932135437,100.72373595477282
2019-09-24,91.6185129020082,99.89813009891918,100.50104470145706
2019-09-25,90.7020881758588,99.88963932135437,100.32011602201555
2019-09-26,87.01555026521436,99.88963932135437,100.5706383727441
2019-09-27,88.28078543048265,99.88963932135437,100.8350709629273
2019-09-30,89.06888394605498,99.90662087648398,101.00208940291412
2019-10-01,89.32389028006115,99.8811550203552,100.08351452924511
2019-10-02,89.635332254689,99.8811550203552,97.56437016400173
2019-10-04,87.48373060046288,99.87266424279039,98.92832754430225
2019-10-07,87.96702864580297,99.87266424279039,99.29018490318526
2019-10-08,87.88909099181095,99.86417346522558,98.1350085367458
2019-10-09,91.58477383105522,99.86417346522558,98.39944112692902
2019-10-10,91.28220815274956,99.86417346522558,99.13709793965994
2019-10-11,88.24213096040727,99.86417346522558,100.61239032811493
2019-10-14,88.90778459760828,99.85568268766075,100.05567281332894
2019-10-15,87.04179049471549,99.84719838666159,100.82116072347263
2019-10-16,85.06078748351914,99.85568268766075,100.50104470145706
2019-10-17,85.26612542406748,99.84719838666159,100.2783640666447
2019-10-18,83.55529789719226,99.84719838666159,99.83299217851658
2019-10-21,86.53036036277018,99.83870760909677,100.30619516405747
2019-10-22,84.97057847846222,99.83870760909677,100.59846947015684
2019-10-23,79.01510376407548,99.83870760909677,100.58454861219876
2019-10-24,78.9960423035252,99.83021683153196,101.18301808235563
2019-10-25,91.4942676158188,99.82172605396715,101.5727277756582
2019-10-28,97.62451334690898,99.83021683153196,101.93458513454121
2019-10-29,99.29899549818028,99.83021683153196,101.90675403712845
2019-10-30,96.61340431626913,99.82172605396715,101.60055887307098
2019-10-31,96.51847995740293,99.82172605396715,101.08559331365583
2019-11-01,97.06623831821105,99.82172605396715,102.01809966378632
2019-11-04,99.01129604442971,99.83870760909677,102.99234735078429
2019-11-05,98.75438070657833,99.81324175296798,103.60473767889921
2019-11-06,98.98639897631669,99.81324175296798,103.59081682094113
2019-11-07,98.1511469226515,99.80475097540317,104.41196692591035
2019-11-08,93.53234641263884,99.80475097540317,104.1753654331399
2019-11-11,92.89503633851692,99.79626019783836,103.89701198499861
2019-11-12,93.70848345305188,99.79626019783836,104.52331255256824
2019-11-13,93.64941864545774,99.79626019783836,104.16144457518182
2019-11-14,92.50084990680175,99.7877758968392,103.93876394036945
2019-11-15,89.9469685590496,99.7877758968392,104.48156059719737
2019-11-18,87.84542967332715,99.79626019783836,104.34238387312674
2019-11-19,86.711235619314,99.77928511927438,104.30063191775587
2019-11-20,84.81283417569557,99.77928511927438,104.21711738851076
2019-11-21,80.84795321637426,99.77928511927438,103.68824158964091
2019-11-22,77.49553670328525,99.77928511927438,104.1753654331399
2019-11-25,75.96880230470491,99.80475097540317,105.24704850734106
2019-11-26,76.64962509222089,99.77928511927438,105.30272132066997
2019-11-27,80.1217601518424,99.77928511927438,105.77592430621088
2019-11-28,79.33478760560392,99.77079434170956,105.73417235084001
2019-11-29,82.45237378341014,99.77928511927438,105.23312764938298
2019-12-02,77.38487163606659,99.77079434170956,103.61864791835391
2019-12-03,77.31304393749532,99.76230356414474,102.81141867134278
2019-12-04,76.5950355840603,99.75381926314559,104.00835761165648
2019-12-05,78.51119533590352,99.76230356414474,103.72999354501178
2019-12-06,79.88371194480852,99.76230356414474,105.37230437345362
2019-12-09,78.29822709555468,99.74532848558077,105.01043639606719
2019-12-10,76.80196245595288,99.77928511927438,104.66248927663888
2019-12-11,75.88685231328971,99.76230356414474,104.75991404533866
2019-12-12,75.78850432177894,99.76230356414474,105.44189804474064
2019-12-13,76.5211445609737,99.76230356414474,105.58107476881129
2019-12-16,72.86492208863767,99.74532848558077,106.73626175375415
2019-12-17,69.7041432699384,99.74532848558077,106.48573940302562
2019-12-18,76.630569347251,99.74532848558077,106.80584480653776
2019-12-19,75.79718057278802,99.74532848558077,106.9728632465246
2019-12-20,76.28272484121547,99.74532848558077,107.9749526494387
2019-12-23,77.62262263292097,99.73683770801595,107.82185506740998
2019-12-27,76.3637774865118,99.73683770801595,107.86360702278084
2019-12-30,76.21145155394056,99.72835340701678,107.55741185872336
2020-01-02,73.19382516131083,99.71986262945197,107.72443029871017
2020-01-03,77.04256552741433,99.71986262945197,107.65483662742315
2020-01-06,81.23289183904285,99.71137185188717,107.30688950799482
2020-01-07,85.69339363499252,99.70288107432235,107.9888628888934
2020-01-08,85.10824394737185,99.71137185188717,108.28114781349618
2020-01-09,83.02422331549843,99.70288107432235,109.11621877642348
2020-01-10,85.95783067661726,99.70288107432235,109.08837706050731
2020-01-13,85.6111292866567,99.69439677332318,109.04662510513646
2020-01-14,92.8657897137386,99.66893091719439,109.42241394048095
2020-01-15,92.42891361220336,99.69439677332318,109.36674112715201
2020-01-16,91.68986049182799,99.68590599575838,109.82603387323822
2020-01-17,94.2410612323843,99.68590599575838,110.70285679153638
2020-01-20,91.32911020530592,99.69439677332318,110.81420241819427
2020-01-21,92.34954706311761,99.66044013962957,110.46625529876593
2020-01-22,91.57307403802781,99.67741521819356,110.68893593357829
2020-01-23,89.01218538873606,99.67741521819356,110.2157329480374
2020-01-24,89.66726520224353,99.67741521819356,110.70285679153638
2020-01-27,94.64489556377227,99.65194936206476,108.12805023146745
2020-01-28,99.38854721149409,99.66893091719439,109.2693163584522
2020-01-29,99.01609713194462,99.66893091719439,109.64509457529333
2020-01-30,100.91659619356064,99.66893091719439,108.28114781349618
2020-01-31,98.64961411830657,99.66893091719439,106.87543847782479
2020-02-03,98.33721192617574,99.66893091719439,107.54349100076527
2020-02-04,97.29558169633395,99.64345858449994,109.7564402019512
2020-02-05,102.3046477499246,99.64345858449994,110.68893593357829
2020-02-06,103.71635037787988,99.67741521819356,111.48225494113473
2020-02-07,104.7613870936251,99.66044013962957,111.27348454577705
2020-02-10,105.74823920115391,99.64345858449994,111.6075214257507
2020-02-11,109.43836649627379,99.65194936206476,112.58176911274865
2020-02-12,111.14747363345616,99.65194936206476,113.24983225419254
2020-02-13,110.27936842379611,99.64345858449994,113.58385851566277
2020-02-14,111.4523884152959,99.64345858449994,113.4585920310468
2020-02-17,104.66890900315934,99.66893091719439,113.89005367972025
2020-02-18,109.97691134151759,99.63497428350078,113.15240748549273
2020-02-19,104.31374283866357,99.63497428350078,114.27975275451942
2020-02-20,104.2596048613526,99.63497428350078,112.9018851347642
2020-02-21,104.5357245492636,99.63497428350078,112.17814917999138
2020-02-24,104.12422562459291,99.62648350593597,108.47599735089577
2020-02-25,100.50960114622536,99.62648350593597,106.79193456708309
2020-02-26,94.85974423006446,99.62648350593597,106.47181854506753
2020-02-27,93.49182294778086,99.61799272837115,102.11552443248613
2020-02-28,92.05760664872888,99.61799272837115,98.037583768046
2020-03-02,93.1683382453031,99.63497428350078,99.3458577165142
2020-03-03,92.03438996124608,99.61799272837115,100.22269125331576
2020-03-04,92.01764902632802,99.61799272837115,101.09951417161392
2020-03-05,94.69506121272269,99.62648350593597,100.37578883534451
2020-03-06,94.61257967233263,99.60950195080633,96.01948410425969
2020-03-09,81.37910781619334,99.60101764980718,89.43633055103768
2020-03-10,81.8122687904849,99.61799272837115,89.53375531973748
2020-03-11,82.22918036977062,99.60101764980718,89.96520634990752
2020-03-12,52.02205802502922,98.76909631572791,81.50313516622151
2020-03-13,58.4535319886173,99.63497428350078,83.10368873004079
2020-03-16,52.59389612595676,99.20203529961434,80.48713021460101
2020-03-17,55.54186674055769,99.88963932135437,81.82324587898538
2020-03-18,55.957257975463705,99.50763852629116,78.19067710267339
2020-03-19,67.98829174791365,99.62648350593597,80.51496131201378
2020-03-20,67.41912853860154,99.62648350593597,80.89074483810657
2020-03-23,69.77428487229908,99.55857023854875,76.07515797943897
2020-03-24,73.00253611732394,99.62648350593597,82.47738285321947
2020-03-25,71.824635020184,99.61799272837115,84.73208400977624
2020-03-26,71.16639449072922,99.54159515998478,86.33263757359552
2020-03-27,67.81825323176062,99.64345858449994,83.96660140888427
2020-03-30,68.24494416906778,99.64345858449994,85.55323942399717
2020-03-31,68.35171692605113,99.66893091719439,86.97286430837494
2020-04-01,70.60940546761564,99.53310438241996,83.54906061816891
2020-04-02,73.33070759570911,99.62648350593597,84.4119732970124
2020-04-03,72.95014139202732,99.53310438241996,83.9387650022198
2020-04-06,78.80672513476767,99.52461360485515,87.57132846928009
2020-04-07,77.09932695611738,99.55007946098394,90.20180784267795
2020-04-08,79.04226991759732,99.55007946098394,90.13222478989434
2020-04-09,78.23445264973164,99.49065697116154,91.57968608093657
2020-04-14,72.91414466682625,99.47368189259755,92.31733227516408
2020-04-15,71.29919600073983,99.40576862521034,90.74460449950587
2020-04-16,76.7194866311432,99.42275018033997,91.85803952907787
2020-04-17,76.39163522525902,99.46519111503275,93.11065128272053
2020-04-20,74.14530925747981,99.48217267016237,93.98747420101867
2020-04-21,74.1838265536262,99.49914774872634,90.03480002119453
2020-04-22,77.08940470858656,99.56706101611357,92.21990750646428
2020-04-23,80.71339702318858,99.49914774872634,93.48642949956162
2020-04-24,81.67316299532077,99.48217267016237,92.51218181256367
2020-04-27,84.30230710544949,99.50763852629116,94.57202281321744
2020-04-28,84.36086894197062,99.49065697116154,95.2679170520741
2020-04-29,94.7179864056064,99.53310438241996,96.8406448277323
2020-04-30,92.61120633268015,99.50763852629116,95.1704922833743
2020-05-04,95.67697505880761,99.54159515998478,92.24773860387705
2020-05-05,97.24153516830899,99.55007946098394,94.94781164856194
2020-05-06,100.4652711048377,99.42275018033997,94.57202281321744
2020-05-07,107.49870427792901,99.41425940277514,95.58803307408965
2020-05-08,105.04029598475906,99.47368189259755,96.17258168628842
2020-05-11,93.15912472973878,99.45670681403358,96.3813520816461
2020-05-12,95.01956328850719,99.59252687224236,96.33960012627524
2020-05-13,100.27423354638731,99.49065697116154,94.16841349896357
2020-05-14,105.42959559525369,99.46519111503275,93.27765910420393
2020-05-15,100.90126700699517,99.47368189259755,93.61169598417757
2020-05-18,104.31816669787372,99.46519111503275,97.02157350717381
2020-05-19,104.22671741187546,99.45670681403358,96.6597055297874
2020-05-20,101.52452818455563,99.49065697116154,97.04941522308998
2020-05-21,97.08890630997787,99.48217267016237,96.18650254424651
2020-05-22,98.60715878728188,99.45670681403358,96.15866082833034
2020-05-25,95.642784457005,99.44821603646876,97.92623814138814
2020-05-26,94.19693695189014,99.47368189259755,98.07933572341688
2020-05-27,97.55452034963805,99.45670681403358,97.80097165677218
2020-05-28,100.65789759463229,99.44821603646876,98.97007949967312
2020-05-29,99.49547428914755,99.49065697116154,97.20250218661532
2020-06-02,99.72622370004268,99.46519111503275,99.26235380577249
2020-06-03,100.61450490842611,99.46519111503275,100.94641658958518
2020-06-04,101.16078864949752,99.45670681403358,99.9025752313002
2020-06-05,100.20411480634814,99.41425940277514,102.75574585801384
2020-06-08,101.1833994854606,99.43972525890395,102.74182500005575
2020-06-09,101.17473466561226,99.43972525890395,102.0459307611991
2020-06-10,101.64849912288703,99.43123448133913,101.73973559714162
2020-06-11,96.66068359713023,99.45670681403358,98.06541486545879
2020-06-12,98.58451365783655,99.44821603646876,98.3298580741454
2020-06-15,97.57502785202317,99.43123448133913,97.36952062660214
2020-06-16,99.10093920702953,99.45670681403358,100.43146164867342
2020-06-17,98.70289475856131,99.43123448133913,101.08559331365583
2020-06-18,98.29798018248248,99.45670681403358,100.68197338089857
2020-06-19,97.25026857512181,99.45670681403358,101.51705496232925
2020-06-22,100.1402489112391,99.45670681403358,100.2783640666447
2020-06-23,99.64497100943322,99.48217267016237,101.22478065622988
2020-06-24,96.90400728485012,99.48217267016237,98.85873387301523
2020-06-25,96.66176955740146,99.41425940277514,99.17884989503078
2020-06-26,95.60865101100615,99.47368189259755,98.74738824635735
2020-06-29,95.65690765611136,99.43972525890395,98.87265473097332
2020-06-30,95.21102951548568,99.46519111503275,99.5407072539138
2020-07-01,96.00444352080666,99.43123448133913,100.02784171591617
2020-07-02,95.02543890513256,99.43123448133913,101.7536564550997
2020-07-03,94.57491399766211,99.40576862521034,101.28044285105543
2020-07-06,97.0114601958981,99.42275018033997,102.72790414209767
2020-07-07,96.05520930569644,99.42275018033997,102.56089632061425
2020-07-08,97.34728483640524,99.43123448133913,101.670152544358
2020-07-09,96.2074609357228,99.43972525890395,101.3917884777133
2020-07-10,96.1127652000716,99.43972525890395,102.14335552989888
2020-07-13,95.36280675234093,99.41425940277514,103.632568776312
2020-07-14,94.82970313961403,99.41425940277514,101.60055887307098
2020-07-15,94.24723405918918,99.43972525890395,103.06194102207131
2020-07-16,93.84787502723474,99.43972525890395,102.22685944064061
2020-07-17,93.73663268639822,99.41425940277514,102.60264827598509
2020-07-20,93.62441869689798,99.43972525890395,103.1732760302258
2020-07-21,95.12063761185676,99.41425940277514,103.89701198499861
2020-07-22,96.40546007106981,99.40576862521034,102.71399390264297
2020-07-23,96.7204228432086,99.40576862521034,102.81141867134278
2020-07-24,95.76995612034635,99.40576862521034,100.94641658958518
2020-07-27,109.33164517951381,99.38030276908155,100.34794711942831
2020-07-28,108.99479173453919,99.38879354664635,101.08559331365583
2020-07-29,110.26954905671205,99.38030276908155,100.90466463421433
2020-07-30,109.52503755707865,99.37181199151674,99.87474413388743
2020-07-31,112.53009538846399,99.37181199151674,99.33194747705953
2020-08-03,111.95024975943122,99.39727784764553,101.54488605974204
2020-08-04,111.02653195272347,99.39727784764553,101.61447973102906
2020-08-05,115.81940046305346,99.38879354664635,101.64231082844184
2020-08-06,116.11568471852709,99.38879354664635,101.61447973102906
2020-08-07,115.19453892298803,99.41425940277514,102.32428420934039
2020-08-10,118.4476072180007,99.38879354664635,102.588727418027
2020-08-11,113.80999673297426,99.38879354664635,103.57689596298304
2020-08-12,114.98747487716645,99.38030276908155,103.96659503778223
2020-08-13,116.7358366203636,99.34634613538795,103.61864791835391
2020-08-14,116.32782419972159,99.43123448133913,103.22894884355472
2020-08-17,120.7972137231542,99.39727784764553,103.4237983809543
2020-08-18,117.45868607037617,99.37181199151674,102.9784264928262
2020-08-19,116.20995750123055,99.36332769051756,103.5212231496541
2020-08-20,117.13278367739983,99.36332769051756,102.93667453745535
2020-08-21,115.04046973840245,99.38879354664635,103.66041049222817
2020-08-24,116.85756705118806,99.36332769051756,104.66248927663888
2020-08-25,112.41302887122546,99.35483691295276,104.81558685866761
2020-08-26,113.58005893449237,99.37181199151674,105.62282672418215
2020-08-27,112.15138103282368,99.35483691295276,106.17954423896813
2020-08-28,113.49039290957106,99.38030276908155,105.51148109752427
2020-08-31,114.53867607496922,99.35483691295276,104.84342857458377
2020-09-01,117.50649118463177,99.34634613538795,105.24704850734106
2020-09-02,112.77237884055566,99.33785535782313,106.90326957523757
2020-09-03,101.29224699812002,99.30390520069517,104.91301162736741
2020-09-04,103.94161283161512,99.36332769051756,103.08977211948407
2020-09-07,102.70047455320737,99.32937105682397,104.48156059719737
2020-09-08,100.78663532699636,99.32937105682397,102.76965609746851
2020-09-09,101.57313348006372,99.32088027925914,103.92484308241137
2020-09-10,102.57619497353572,99.32937105682397,103.45164009687049
2020-09-11,102.77089050342603,99.34634613538795,102.90884344004256
2020-09-14,105.34826288651897,99.32088027925914,103.74391440296986
2020-09-15,106.69345902123202,99.33785535782313,104.69033099255505
2020-09-16,108.84250581103056,99.29541442313035,105.03827811198336
2020-09-17,108.15525299559283,99.32088027925914,103.72999354501178
2020-09-18,108.19950301885524,99.33785535782313,102.93667453745535
2020-09-21,104.09089235984655,99.28692364556554,100.76548791014368
2020-09-22,105.36503239933892,99.30390520069517,101.83716036584143
2020-09-23,102.88864289030954,99.30390520069517,102.588727418027
2020-09-24,107.89430245799679,99.30390520069517,101.36395738030053
2020-09-25,107.61261579480062,99.32937105682397,101.85108122379951
2020-09-28,107.35844393552915,99.30390520069517,103.96659503778223
2020-09-29,108.11119730206316,99.27843286800073,103.10369297744215
2020-09-30,107.68652968020871,99.27843286800073,103.85526002962774
2020-10-01,105.84725591556854,99.29541442313035,104.0918615223982
2020-10-02,105.65555534979467,99.32088027925914,103.78566635834072
2020-10-05,107.1666747827908,99.28692364556554,104.35630473108482
2020-10-06,105.75773849573697,99.28692364556554,104.70425185051313
2020-10-07,106.14348301523842,99.28692364556554,104.99652615661252
2020-10-08,108.58703079943366,99.25296701187193,105.78984516416897
2020-10-09,109.4867545997276,99.28692364556554,106.20737533638092
2020-10-12,114.50270221208964,99.26145778943675,107.58525357463952
2020-10-13,113.90247482344,99.26994856700156,107.82185506740998
2020-10-14,113.91368879213555,99.28692364556554,107.5156599033525
2020-10-15,114.94184168345332,99.27843286800073,106.34656267895497
2020-10-16,113.11538225001365,99.30390520069517,107.23730645521121
2020-10-19,116.79243229723579,99.26994856700156,106.41614573173858
2020-10-20,117.9196019029682,98.93038870663113,105.37230437345362
2020-10-21,126.65420898768156,99.26994856700156,104.99652615661252
2020-10-22,128.44645495699712,99.22750115574314,104.99652615661252
2020-10-23,127.60405842786331,99.29541442313035,105.30272132066997
2020-10-26,129.6064777187244,99.26145778943675,103.82741831371159
2020-10-27,135.65662530644084,99.26145778943675,103.82741831371159
2020-10-28,132.22155006997014,99.26145778943675,101.71190449972886
2020-10-29,134.6944302126493,99.24448271087277,102.43562983599827
2020-10-30,135.81429530666261,99.25296701187193,101.85108122379951
2020-11-02,136.26171093840912,99.25296701187193,103.06194102207131
2020-11-03,138.8358483030099,99.22750115574314,104.57898536589715
2020-11-04,140.9999613626767,99.26994856700156,107.02853605985354
2020-11-05,154.3271858837053,99.23599193330796,107.72443029871017
2020-11-06,153.44871261124518,99.26145778943675,107.1398816865114
2020-11-09,151.78675901215567,99.23599193330796,110.78636070227807
2020-11-10,151.44819089306858,99.22750115574314,109.25539550049412
2020-11-11,156.02576492183715,99.22750115574314,110.66110483616552
2020-11-12,161.40812696087275,99.19354452204954,109.89561692602183
2020-11-13,161.38172097954075,99.23599193330796,109.8399441126929
2020-11-16,164.9906070152119,99.21901037817833,111.5240068965056
2020-11-17,174.10423709690582,99.21052607717917,111.13430782170641
2020-11-18,175.93732660358037,99.22750115574314,111.44050298576389
2020-11-19,175.7673452432311,99.20203529961434,110.48016553822062
2020-11-20,183.83711601873705,99.21901037817833,110.98121023967767
2020-11-23,181.51683044090672,99.17656944348555,110.99513109763576
2020-11-24,187.98729037823196,99.20203529961434,112.42867153071991
2020-11-25,184.00374804898664,99.19354452204954,112.05289331387883
2020-11-26,168.54876155947554,99.19354452204954,112.2477428512784
2020-11-27,167.40166744055625,99.16807866592073,112.33124676202011
2020-11-30,192.4430653892116,99.18505374448472,110.93945828430682
2020-12-01,182.3323751734393,99.19354452204954,111.9693787846337
2020-12-02,185.5327801108777,99.21052607717917,111.45442384372197
2020-12-03,187.41429201448832,99.18505374448472,111.62143166520538
2020-12-04,180.59519310545542,99.20203529961434,112.28949480664927
2020-12-07,185.49842947282457,99.18505374448472,112.26166370923649
2020-12-08,177.09732650298616,99.18505374448472,112.51217544146161
2020-12-09,179.8103753330183,99.16807866592073,112.77661865014824
2020-12-10,176.06193768691375,99.18505374448472,112.19207003794946
2020-12-11,174.5340944657407,99.17656944348555,111.48225494113473
2020-12-14,185.44508024560537,99.18505374448472,112.01114135850796
2020-12-15,186.99812917623169,99.19354452204954,111.89979573185009
2020-12-16,204.5361817956936,99.17656944348555,112.63744192607759
2020-12-17,217.7075538710597,99.14261280979194,112.59568997070673
2020-12-18,220.9726134536989,99.18505374448472,112.40084043330714
2020-12-21,218.16228544568608,99.15958788835593,111.10647672429363
2020-12-22,228.42991406739216,99.15110358735676,111.89979573185009
2020-12-23,223.10120989691606,99.17656944348555,112.52609629941972
2020-12-28,259.412817851998,99.17656944348555,113.12456576957656
2020-12-29,261.3874365599156,99.14261280979194,113.29158420956338
2020-12-30,274.5012870343888,99.13412203222714,113.31941530697615
2021-01-04,305.4436101983329,99.25296701187193,112.74878755273548
2021-01-05,323.5341994037964,99.11714695366315,113.16631772494743
2021-01-06,349.34925831199706,99.09168109753436,114.61377901598966
2021-01-07,375.62330118662305,99.07469954240473,115.40709802354611
2021-01-08,390.6395254330752,99.22750115574314,116.45093938183109
2021-01-11,342.353456520094,99.10016539853352,116.81280735921749
2021-01-12,325.2519370673449,99.11714695366315,116.86848017254643
2021-01-13,359.1592975688893,99.08319031996955,117.10508166531687
2021-01-14,377.5126891599903,99.10865617609834,117.85664871750248
2021-01-15,356.8522835686895,99.04923368627594,116.92415298587537
2021-01-18,355.0155932463788,99.07469954240473,117.13292338123304
2021-01-19,347.81348186526367,99.07469954240473,117.16075447864583
2021-01-20,343.4709667949929,99.06620876483991,118.71956139634594
2021-01-21,296.6001213074779,99.06620876483991,118.69171968042977
2021-01-22,317.4083089449519,99.08319031996955,117.77314480676075
2021-01-25,312.0056223021032,99.03225860771195,117.81489676213161
2021-01-26,313.4228804741829,99.08319031996955,118.14892302360185
2021-01-27,294.33197325382736,99.01527705258233,116.77105540384665
2021-01-28,323.18436016021,99.07469954240473,116.81280735921749
2021-01-29,330.94458653377256,99.07469954240473,114.44677119450624
2021-02-01,325.3028971819674,99.04074290871112,116.06124030703191
2021-02-02,345.33031367790966,99.03225860771195,118.60821576968806
2021-02-03,364.26895783707806,99.04074290871112,118.77522359117148
2021-02-04,361.2267830267382,99.01527705258233,119.74948189667283
2021-02-05,370.57589501987763,99.05772446384074,120.19485378480096
2021-02-08,448.66825834148943,99.03225860771195,120.57063200164204
2021-02-09,449.0501962844612,99.02376783014715,120.58455285960012
2021-02-10,433.8652252430208,99.02376783014715,120.29227855350075
2021-02-11,462.3025238402573,98.99830197401836,120.96034169494463
2021-02-12,458.7964953890127,99.04923368627594,121.30828881437294
2021-02-15,462.58775416328587,99.04074290871112,122.35213017265794
2021-02-16,476.42288801874895,99.01527705258233,122.03201415064238
2021-02-17,506.7685503161973,99.01527705258233,121.58664226251426
2021-02-18,500.2869907217841,99.0067862750175,120.75157129958696
2021-02-19,539.84635148213,99.03225860771195,121.3639510091985
2021-02-22,521.6354150162929,98.99830197401836,119.88865862074347
2021-02-23,470.342927963797,98.97282964132391,119.02574594190001
2021-02-24,478.1046403882571,98.97282964132391,119.88865862074347
2021-02-25,453.41479635730065,98.98981119645353,118.76131335171681
2021-02-26,449.32660175139097,98.98132041888871,117.77314480676075
2021-03-01,482.175551079113,98.98132041888871,120.18093292684287
2021-03-02,468.60305957303694,98.98981119645353,119.41545563520259
2021-03-03,491.07891638997546,98.98132041888871,119.34586196391557
2021-03-04,474.992392562521,98.98132041888871,118.53862209840102
2021-03-05,480.8216443999086,98.98132041888871,117.32777291863263
2021-03-08,516.0549509614635,99.0067862750175,120.4314552775714
2021-03-09,539.4161283161511,98.97282964132391,121.08559756105718
2021-03-10,549.7998746687535,98.94736378519512,121.26652624049869
2021-03-11,564.7602919884253,98.97282964132391,122.31036759878367
2021-03-12,561.4305777605854,98.98981119645353,121.6423150758432
2021-03-15,548.712725556806,98.96434534032474,122.19903259062919
2021-03-16,558.6697695409406,98.96434534032474,123.3959715309429
2021-03-17,575.0902204362177,98.95585456275992,122.54697971005753
2021-03-18,568.256398192139,98.95585456275992,122.89492682948584
2021-03-19,571.6963545342498,98.98132041888871,122.21294283008388
2021-03-22,534.9347932297351,98.95585456275992,122.3799612700707
2021-03-23,541.1488179379604,98.94736378519512,122.49130689672857
2021-03-24,522.9509587200209,98.93038870663113,122.1851117326711
2021-03-25,513.9576073117362,98.94736378519512,121.89283742657173
2021-03-26,547.2259887896893,98.96434534032474,122.92275792689861
2021-03-29,574.4102492701775,98.93887948419595,123.43772348631377
2021-03-30,588.2847520432629,98.93887948419595,124.1336177251704
2021-03-31,588.0912910787334,98.93887948419595,124.53723765792768
2021-04-01,587.2962309862645,98.93887948419595,125.26096299419709
2021-04-06,573.6707446189525,98.95585456275992,126.09603395712439
2021-04-07,552.6172899964312,98.9134071515015,125.21921103882623
2021-04-08,572.9656706239059,98.92189792906633,125.87335332231204
2021-04-09,572.8922825718922,98.93887948419595,126.06820285971163
2021-04-12,588.4781215585062,98.9134071515015,125.84551160639586
2021-04-13,621.8390954385325,98.9134071515015,126.10995481508247
2021-04-14,616.4600027114714,98.93038870663113,126.33263544989484
2021-04-15,619.1791100567008,98.87945699437356,126.97286749392596
2021-04-16,601.5021916964505,98.93038870663113,127.2929728974381
2021-04-19,541.6938556825099,98.90492285050234,126.4579019345108
2021-04-20,549.3830488231735,98.87945699437356,124.77383915069812
2021-04-21,524.2219208968248,98.89643207293753,125.69241402436712
2021-04-22,504.3124511174988,98.88794129537271,126.68058256932318
2021-04-23,494.34008937795966,98.90492285050234,126.30480435248208
2021-04-26,523.4920641452727,98.88794129537271,126.58315780062337
2021-04-27,532.8641984961622,98.88794129537271,126.4579019345108
2021-04-28,528.8394696947354,98.87945699437356,126.49965388988167
2021-04-29,517.0436549170338,98.87945699437356,126.19345872582419
2021-04-30,562.4151664982857,98.89643207293753,126.360477165811
2021-05-03,555.2246920388138,98.87096621680872,126.54140584525251
2021-05-04,519.5754741245389,98.87096621680872,125.12178627012645
2021-05-05,559.7932240194293,98.86247543924392,126.75017624061017
2021-05-06,547.1454219687248,98.82851880555032,126.13778591249525
2021-05-07,551.9792026033783,98.87945699437356,127.04245054670957
2021-05-10,538.5761208996141,98.86247543924392,126.66667232986848
2021-05-11,546.5598264658348,98.8539846616791,124.34237750202468
2021-05-12,476.3616627217731,98.82851880555032,123.6882458370423
