timestamp,config,seed,alpha,n_features,mode,train_return,eval_return,eval_return_initial,eval_return_slope,train_return_slope,weight_norm,elapsed_s
2026-07-22T17:11:48+00:00,Set B - mono (port_std),0,0.025,32,full,0.24082725654662349,0.17414456678760726,0.3641409059998832,-3.2831982868049865e-05,-0.00013921596685450576,0.8209478011033136,152.03690719604492
2026-07-22T17:11:49+00:00,Set B - mono (port_std),1,0.025,32,full,0.3801947032437614,0.16791188544550625,0.2075082023757096,-5.976177144775952e-05,0.000500200139974777,1.0633868297353553,152.74474096298218
2026-07-22T17:11:58+00:00,Set A - Raw (TileCoder),2,0.025,2500,full,0.22155973352948152,0.3239260161666318,0.3686951251277214,-4.9432354189005826e-05,-0.0006234253209280134,1.2109681138004087,161.23749494552612
2026-07-22T17:11:58+00:00,Set A - Raw (TileCoder),0,0.025,2500,full,0.32895857211436197,0.4611665219684606,0.2309328514359009,2.2645000593862593e-05,-0.0006025063924694129,1.1758302272423975,161.62281489372253
2026-07-22T17:11:59+00:00,Set A - Raw (TileCoder),1,0.025,2500,full,0.20454032718241139,0.12746120537470043,0.0555002350438775,-3.743268207910737e-06,-0.00013204956810143622,0.9850455373289425,162.2380349636078
2026-07-22T17:14:19+00:00,Set B - mono (port_std),2,0.025,32,full,0.24413392992454136,0.18594604031644402,0.179555734535138,-1.2269676620937585e-05,-0.00013541207060135022,0.8928828228747824,150.8561511039734
2026-07-22T17:14:23+00:00,"Set C - (MACD, port_std)",0,0.025,144,full,0.2813652435311055,0.2766264337958949,0.24650561358219036,-1.1622231504847156e-05,-9.775225502616122e-05,0.8329484297336364,154.2255139350891
2026-07-22T17:14:31+00:00,"Set C - (MACD, port_std)",1,0.025,144,full,0.2621092424831754,0.22474429824219974,0.10183386922353137,-1.585118330756924e-05,-0.0001840385729623071,0.771459951306441,153.59735989570618
2026-07-22T17:14:32+00:00,"Set C - (MACD, port_std)",2,0.025,144,full,0.3028867283715656,0.20914941801634926,0.16784951137325335,4.379132941629658e-05,-0.00022664433923303017,0.7421605194084919,153.8827600479126
2026-07-22T17:14:34+00:00,"Set D - (MACD, port_std, RSI)",0,0.025,320,full,0.21658787064404555,0.15584440539451158,0.21212958584103658,-2.1519066064780507e-06,-5.101518596952184e-06,0.6216493849045142,155.23410725593567
2026-07-22T17:16:54+00:00,"Set D - (MACD, port_std, RSI)",1,0.025,320,full,0.2774798186185236,0.31993942668242875,0.40720725140936437,-2.179824328978609e-05,-7.127516624155103e-05,0.8167107296898641,154.6809401512146
2026-07-22T17:16:59+00:00,"Set D - (MACD, port_std, RSI)",2,0.025,320,full,0.2241340252182452,0.2285135789296046,0.19884725749963167,8.716588732533767e-06,-5.7602223828828405e-05,0.8328922574957617,155.64447212219238
2026-07-22T17:17:08+00:00,"Set E - (avg_corr, RSI, MACD)",0,0.025,320,full,0.16022143597947502,0.205112641068121,0.41733212554395627,2.84702468852749e-05,-0.00014210027422826844,0.4971047847330473,156.39503288269043
2026-07-22T17:17:09+00:00,"Set E - (avg_corr, RSI, MACD)",1,0.025,320,full,0.3633810859782267,0.5303344853709634,0.30355703376888804,2.129760930807439e-05,-3.5707362444480816e-05,0.9325380122076001,156.56806302070618
2026-07-22T17:17:11+00:00,"Set E - (avg_corr, RSI, MACD)",2,0.025,320,full,0.33087503989336364,0.3555877475455508,0.21733306709603886,2.1101652968466952e-05,5.804057662823724e-06,0.9144474502217143,157.33581280708313
2026-07-22T17:19:15+00:00,"Set G - RBF (MACD, port_std)",0,0.1,16,full,0.8878699207836988,0.6159210648102118,0.8323767972487515,0.00011560669610575872,-8.260962438520957e-05,4.836872485223345,126.21648502349854
2026-07-22T17:19:17+00:00,"Set F - Polynomial (RSI, MACD, port_std)",0,0.0001,10,full,0.01159814825202527,0.0,0.0,0.0,-8.212749370386335e-07,0.0007638115851832149,143.2261459827423
2026-07-22T17:19:18+00:00,"Set G - RBF (MACD, port_std)",1,0.1,16,full,0.5768954585444983,0.6947292698459421,0.41343531251288185,-4.577521760884253e-06,-0.00010978928975195052,3.1608067893773995,126.77206206321716
2026-07-22T17:19:22+00:00,"Set F - Polynomial (RSI, MACD, port_std)",1,0.0001,10,full,0.0028401079046499944,0.0,0.0,0.0,-2.0846169548096225e-05,0.0006339122586339227,143.25000405311584
2026-07-22T17:19:31+00:00,"Set F - Polynomial (RSI, MACD, port_std)",2,0.0001,10,full,0.0028864249577044273,0.0009003924782073708,0.0005249359524762849,3.5118112063884176e-07,-1.2494715180883012e-05,0.0009905575212257355,143.25056290626526
2026-07-22T17:21:06+00:00,"Set G - RBF (MACD, port_std)",2,0.1,16,full,0.10700789923454064,0.0,0.0,0.0,1.5656093307063508e-06,0.5574708379801373,111.66462779045105
2026-07-22T17:21:10+00:00,"Set H - RBF (port_std, RSI, MACD)",0,0.1,64,full,0.01159814825202527,0.0,0.0,0.0,-8.212749370386335e-07,0.04119128981670415,112.35473585128784
2026-07-22T17:21:11+00:00,"Set H - RBF (port_std, RSI, MACD)",1,0.1,64,full,0.0028401079046499944,0.0,0.0,0.0,-2.0846169548096225e-05,0.03198175789215626,112.60393977165222
2026-07-22T17:21:14+00:00,"Set H - RBF (port_std, RSI, MACD)",2,0.1,64,full,0.0028864249577044273,0.0007737860215660172,0.0032384600462342884,5.885644617050567e-08,-1.2494715180883012e-05,0.05082182343057732,111.99920415878296
