timestamp,config,seed,alpha,n_features,mode,train_return,eval_return,eval_return_initial,eval_return_slope,train_return_slope,weight_norm,elapsed_s
2026-07-22T15:46:46+00:00,Set B - mono (port_std),1,0.025,32,full,-0.2528055274405548,-0.14709589732899506,-0.3406795411697902,5.83411660226917e-05,-0.0001771876238137335,0.8344152400810233,151.73021006584167
2026-07-22T15:46:47+00:00,Set B - mono (port_std),0,0.025,32,full,-0.04977997952449761,-0.1553497943031698,-0.3899081614297679,5.518975033954898e-05,0.00013343740622648716,0.9444178821217644,152.4843339920044
2026-07-22T15:46:55+00:00,Set A - Raw (TileCoder),1,0.025,2500,full,-0.2446493580486772,-0.4914589835312849,-0.28546369371509644,-1.5088174108245742e-05,5.262425799835591e-05,1.3752999222500786,160.61385083198547
2026-07-22T15:46:55+00:00,Set A - Raw (TileCoder),0,0.025,2500,full,-0.1843202208189107,-0.3383294033292056,-0.44443698077494787,-1.4327356279470948e-05,0.00022317179877908154,1.3785353441823336,161.02887225151062
2026-07-22T15:46:56+00:00,Set A - Raw (TileCoder),2,0.025,2500,full,-0.2543315870774443,-0.2970855102901251,-0.517240093797031,-6.082909481828823e-05,-5.4852771850652887e-05,1.4323679192259369,161.19277119636536
2026-07-22T15:49:14+00:00,Set B - mono (port_std),2,0.025,32,full,-0.19192718878532966,-0.11555591499596207,-0.5267391505281113,0.00018977453526875887,-8.861459951040255e-05,1.0110130082947166,147.5825343132019
2026-07-22T15:49:17+00:00,"Set C - mono (MACD, port_std)",0,0.025,144,full,-0.026029960718553145,-0.009408278299054273,-0.22834598256907318,0.0001365322916384965,0.00015462696699043214,0.6878375318526352,149.97546482086182
2026-07-22T15:49:25+00:00,"Set C - mono (MACD, port_std)",1,0.025,144,full,-0.16794915355019208,-0.10704817909515991,-1.0629380579467003,0.00017039600852524476,-0.0005066951142086194,0.790050271382714,149.8737051486969
2026-07-22T15:49:26+00:00,"Set C - mono (MACD, port_std)",2,0.025,144,full,-0.02919510751699208,-0.029614146443381027,-0.5807089988871912,8.23419361253148e-05,0.0005014202447802652,0.7770314340259534,150.36790204048157
2026-07-22T15:49:28+00:00,"Set D (avg_corr, RSI, MACD)",0,0.025,320,full,-0.03190024010530816,-0.08576664112896902,-0.26662492707059315,5.7035545916413764e-05,0.0007903444455031925,1.2817153977058295,152.5959599018097
2026-07-22T15:51:45+00:00,"Set D (avg_corr, RSI, MACD)",1,0.025,320,full,-0.23962116017524368,-0.25611439598510793,-0.3797452773962934,2.29036456839651e-05,0.000679918598118171,1.1686814265310244,151.46693682670593
2026-07-22T15:51:49+00:00,"Set D (avg_corr, RSI, MACD)",2,0.025,320,full,-0.1762076253713785,-0.4912746712608695,-0.18245921012713032,1.1523240444857245e-05,0.00025687828318983914,1.2603570979298515,152.09106302261353
2026-07-22T15:51:57+00:00,"Set E - Polynomial (RSI, avg_corr, MACD, port_std)",0,0.0001,15,full,-0.1976408603685106,0.005383255784440509,-0.3584488609867363,-1.1813926647032353e-05,0.0010052043337313887,0.0171782439071751,151.91072726249695
2026-07-22T15:51:58+00:00,"Set E - Polynomial (RSI, avg_corr, MACD, port_std)",1,0.0001,15,full,0.004430524793743338,-0.5324290753655616,-0.28865237810200184,7.328181207300586e-05,-0.00019355530776190059,0.018948906082697677,152.095046043396
2026-07-22T15:52:01+00:00,"Set E - Polynomial (RSI, avg_corr, MACD, port_std)",2,0.0001,15,full,-0.061895753125420595,-0.022288596367881927,-0.47497476276247924,1.9284463322840963e-05,0.0003570060492235446,0.0182487165213166,152.86427521705627
2026-07-22T15:53:48+00:00,"Set F - RBF (MACD, port_std)",0,0.1,16,full,-0.020385770191625553,-0.018447075000319394,-0.2865612088965254,0.0001107763247826571,0.0002925343778854964,0.9620894313409769,122.93023896217346
2026-07-22T15:53:52+00:00,"Set F - RBF (MACD, port_std)",1,0.1,16,full,-0.030924392715846637,-0.022957506827212364,-0.7739205531278535,0.00019099379210029023,5.7783908084951295e-05,1.1073112179337605,123.40536284446716
2026-07-22T15:54:00+00:00,"Set F - RBF (MACD, port_std)",2,0.1,16,full,-0.024294155395630315,-0.055211697938749714,-0.42337700604341955,0.00011565653116663203,5.1588712924279766e-05,0.94383786326705,122.73390173912048
2026-07-22T15:54:02+00:00,"Set G - RBF (avg_corr, RSI, MACD)",0,0.1,64,full,-0.028854656052379062,-0.3279792133271845,-0.3465752957762882,0.00011152269215742872,0.0004730506467756155,0.8506381296853079,124.45071601867676
2026-07-22T15:54:05+00:00,"Set G - RBF (avg_corr, RSI, MACD)",1,0.1,64,full,-0.009911162842466913,-0.36301330729305276,-0.3264561697432223,7.447721826671743e-05,8.505628752100977e-05,0.8240081101708155,124.39726495742798
2026-07-22T15:55:31+00:00,"Set G - RBF (avg_corr, RSI, MACD)",2,0.1,64,full,-0.16675694522705192,-0.04459552210727766,-0.6457845161053515,0.0001844196260904504,5.641659531268837e-05,0.8184968355334203,103.137855052948
