timestamp,config,seed,alpha,n_features,mode,train_return,eval_return,eval_return_initial,eval_return_slope,train_return_slope,weight_norm,elapsed_s
2026-07-23T19:17:55+00:00,Set B - mono (port_std),0,0.025,32,full,0.15787542972170693,0.00012705861047240937,0.1468233442072579,2.9352672314586893e-05,-6.701438018993484e-05,0.6672529095743682,168.4651792049408
2026-07-23T19:18:02+00:00,Set I - Raw Portfolio Allocation (TileCoder),2,0.025,2500,full,0.10115078802169511,0.0615995592528646,-0.0025769512135967792,-7.956057315165292e-06,-1.7386830954843206e-05,0.47769692148329923,176.25500106811523
2026-07-23T19:18:02+00:00,Set A - Raw (TileCoder),2,0.025,2500,full,0.14786034731377756,0.07470763181841905,0.0,3.273853892138839e-05,0.0001276202820320792,0.5465369687158098,176.33957290649414
2026-07-23T19:18:02+00:00,Set I - Raw Portfolio Allocation (TileCoder),0,0.025,2500,full,0.1049616861340598,0.08526972665290997,0.09288432088219065,6.304312582892992e-06,-4.666503108605829e-05,0.47694220841278306,176.37087893486023
2026-07-23T19:18:03+00:00,Set A - Raw (TileCoder),0,0.025,2500,full,0.08667943185305813,0.30034368703525677,0.37676367622100704,-9.054228444956077e-06,3.7900787408408664e-05,0.7490811462174615,176.5841839313507
2026-07-23T19:18:03+00:00,Set I - Raw Portfolio Allocation (TileCoder),1,0.025,2500,full,0.09426563677465603,0.10438587156407256,0.14997143950690897,1.4099398788871095e-05,-5.5896214554037725e-05,0.4927450970945334,176.9612579345703
2026-07-23T19:18:04+00:00,Set A - Raw (TileCoder),1,0.025,2500,full,0.057846429983376524,0.1389869056132852,0.13372950573866935,-8.459840684806474e-06,-6.378804465407476e-06,0.41759943127949417,177.61896204948425
2026-07-23T19:20:39+00:00,Set B - mono (port_std),1,0.025,32,full,0.0898071150591347,-0.029086943700751832,0.0,3.9629749004474765e-05,-2.985220601088485e-05,0.520038133326811,164.5438289642334
2026-07-23T19:20:45+00:00,Set B - mono (port_std),2,0.025,32,full,0.04558838476275454,-0.06985971593509202,0.0,-8.056389118440788e-06,-0.0001225879424735739,0.631420926986951,162.77434396743774
2026-07-23T19:20:48+00:00,"Set C - (MACD, port_std)",0,0.025,144,full,0.14905081559615602,0.1063629612262991,0.0,1.7663502912655587e-06,4.967725606637335e-05,0.7123188513043358,165.5599880218506
2026-07-23T19:20:48+00:00,"Set C - (MACD, port_std)",1,0.025,144,full,0.1702267348296485,0.203758284147837,-0.08464952473358167,5.4761820388044255e-05,-1.37927468094668e-05,0.8927158336861483,165.7433898448944
2026-07-23T19:20:48+00:00,"Set C - (MACD, port_std)",2,0.025,144,full,0.2787342254901319,0.1894617192286688,0.0,7.097571045025667e-05,7.632448677725962e-05,0.7105693513840383,165.6929440498352
