timestamp,config,seed,alpha,n_features,mode,train_return,eval_return,eval_return_initial,eval_return_slope,train_return_slope,weight_norm,elapsed_s
2026-07-23T17:28:29+00:00,Set B - mono (port_std),0,0.025,32,full,0.10947152359916171,0.07366932208465463,0.0,9.018510343976e-06,-0.0003617818442605471,0.8069883188010332,176.21574592590332
2026-07-23T17:28:38+00:00,Set I - Raw Portfolio Allocation (TileCoder),0,0.025,2500,full,0.06987648059715808,0.06396011360083428,0.10906597593957164,-6.148945160591758e-06,3.3217261841807475e-06,0.30843909890830473,186.1404538154602
2026-07-23T17:28:39+00:00,Set A - Raw (TileCoder),2,0.025,2500,full,0.1976385319140596,0.1153571073612285,0.01789859632916947,6.627917840134077e-05,-3.077369037400461e-05,0.5968716719310412,186.27089715003967
2026-07-23T17:28:39+00:00,Set A - Raw (TileCoder),1,0.025,2500,full,0.08287918511362503,0.11299985702884277,0.09661228862189113,-3.209048276041145e-05,-0.00012663261058684284,0.3075159047347968,186.65967178344727
2026-07-23T17:28:39+00:00,Set I - Raw Portfolio Allocation (TileCoder),1,0.025,2500,full,0.09303852721427766,0.10266094729530187,0.09781938052087416,1.3794420591234209e-05,7.026011354822057e-05,0.4273995875204033,186.99662899971008
2026-07-23T17:28:39+00:00,Set A - Raw (TileCoder),0,0.025,2500,full,0.15102652115727444,0.10703873622720486,0.27909655251852844,-4.484358085191101e-05,6.45518959605699e-06,0.7365659800805964,187.16953802108765
2026-07-23T17:28:40+00:00,Set I - Raw Portfolio Allocation (TileCoder),2,0.025,2500,full,0.06495111639907178,0.06619143806442043,0.169477440015189,-9.007936397244902e-06,-7.246323926693523e-05,0.340294283267707,187.33679389953613
2026-07-23T17:31:24+00:00,Set B - mono (port_std),1,0.025,32,full,0.09847512972131414,-0.02940618285690654,0.13661517809656681,-7.242734970197985e-05,0.0001094060215970268,0.5778511777937696,175.04393219947815
2026-07-23T17:31:33+00:00,Set B - mono (port_std),2,0.025,32,full,0.06255049714760194,-0.01634542146061696,-0.005357243471632494,1.4902820456124686e-05,6.816189723552725e-05,0.7536021020966845,174.74569487571716
2026-07-23T17:31:37+00:00,"Set C - (MACD, port_std)",1,0.025,144,full,0.26290225170557024,0.39776039824573395,0.0,0.00011887551468598832,0.0003334572800283096,0.7888435365818035,177.60950684547424
2026-07-23T17:31:37+00:00,"Set C - (MACD, port_std)",0,0.025,144,full,0.06446865333093146,0.11496719373762368,0.20493614525391074,-6.612390452021307e-05,0.0002618646030336736,0.5817407932622495,178.00450015068054
2026-07-23T17:31:38+00:00,"Set C - (MACD, port_std)",2,0.025,144,full,0.2634341494609484,0.2942185497354598,0.0,-1.7083872633127906e-05,0.0002299023565981337,0.8067733785757344,178.53719091415405
2026-07-23T17:31:40+00:00,"Set D - (MACD, port_std, RSI)",1,0.025,320,full,0.025364295406859978,0.11705041336279302,0.0,2.4768040632282465e-05,-2.8794767276366285e-05,0.5677399309425345,180.3186640739441
2026-07-23T17:31:40+00:00,"Set D - (MACD, port_std, RSI)",0,0.025,320,full,0.21572844238200034,0.1954318519453288,0.2406721428564423,4.899054548163539e-05,2.2479760446733513e-05,0.9974986482974274,180.81134009361267
2026-07-23T17:34:28+00:00,"Set F - Polynomial (RSI, MACD, port_std)",0,0.0001,10,full,0.039012193971027787,0.0,0.0,0.0,-7.392590493148946e-05,0.012614020175345127,170.18148684501648
2026-07-23T17:34:29+00:00,"Set D - (MACD, port_std, RSI)",2,0.025,320,full,0.28008958144216434,0.3344276533185834,0.019590045744881344,9.315710865720467e-05,0.0002533742061321542,0.8318883159434934,185.6227309703827
2026-07-23T17:34:32+00:00,"Set F - Polynomial (RSI, MACD, port_std)",1,0.0001,10,full,-0.003261905298103644,-0.004379827564821928,-0.005150270735399603,5.445916319423866e-07,-3.697193724613412e-06,0.0007711684160881022,172.10979413986206
2026-07-23T17:34:32+00:00,"Set F - Polynomial (RSI, MACD, port_std)",2,0.0001,10,full,0.36616421530567983,0.3705860292529774,0.3705860292529774,-5.998304772310924e-13,5.360830389754026e-06,0.10545719828810642,172.13171887397766
2026-07-23T17:34:39+00:00,"Set E - (avg_corr, RSI, MACD)",0,0.025,320,full,0.2180670759895574,0.21770689858651263,0.0017015685695723794,2.4743402322955123e-05,9.038518084555817e-05,0.6480690617698184,185.62702798843384
2026-07-23T17:34:43+00:00,"Set E - (avg_corr, RSI, MACD)",1,0.025,320,full,0.18160621145558903,0.19333227265322467,0.024883127828193782,1.1201394663501946e-05,0.00010187852325823907,0.6024677797992519,185.9499831199646
2026-07-23T17:34:43+00:00,"Set E - (avg_corr, RSI, MACD)",2,0.025,320,full,0.1570858471911611,0.1531913397430643,0.22565356516401955,-1.5177232401773872e-05,1.8844705147962073e-05,0.6759440828082601,186.20885181427002
2026-07-23T17:36:48+00:00,"Set G - RBF (MACD, port_std)",0,0.1,16,full,0.054797130678419424,0.10411515471907737,0.024219418355647854,5.856135571443729e-05,-0.0008274413291568265,2.0843309521785125,140.1966700553894
2026-07-23T17:36:49+00:00,"Set G - RBF (MACD, port_std)",1,0.1,16,full,0.08531899821419617,0.1371132645815269,0.0,6.689594911238614e-05,-2.4168784962372947e-05,1.1424223345371485,139.4319291114807
2026-07-23T17:36:52+00:00,"Set G - RBF (MACD, port_std)",2,0.1,16,full,0.3363854284245372,0.43437762852957446,-0.015175075288332363,8.182753218031617e-05,0.0009308479790044552,1.6303223703684453,139.5351541042328
2026-07-23T17:36:54+00:00,"Set H - RBF (port_std, RSI, MACD)",0,0.1,64,full,0.06653120152685901,0.10392753239541315,0.0862325228733776,4.079090480530052e-05,-0.00010627724435394998,0.6832605764901937,141.61906671524048
2026-07-23T17:36:58+00:00,"Set H - RBF (port_std, RSI, MACD)",1,0.1,64,full,0.02424348966529116,0.032322721167388865,0.09631291721339094,7.115978802019478e-05,0.0002149704906786836,1.2395871449729734,138.68539190292358
2026-07-23T17:37:00+00:00,"Set H - RBF (port_std, RSI, MACD)",2,0.1,64,full,0.09053426851955095,0.0,0.04591216207364387,4.571793604894733e-05,0.0001373363011316281,1.155652674959035,137.73895120620728
